el_price_sampled,cf_wind_sampled,cf_solar_sampled
0.4676114038077869,-0.15633934250626286,0.3676609281663912
-0.23526845756004153,-0.15964359877959244,-0.6531813476686624
-0.5442384011470739,-0.6552494659718046,2.5965936019966724
-1.6688703922808086,-0.6232494187117756,-0.5823107541993255
0.2775432928087679,2.555198159751508,-0.6471672943721652
1.0248357124150023,-0.8042457360228008,-0.5662567251741274
-7.714304059135216,-0.25652811198632736,2.1112182905759465
-0.6349971958555158,1.755686003443806,0.8229741806997257
-0.5277930753940776,-0.8547462516159068,-0.6819111815503686
0.6941623770713967,-0.6403341516447634,1.4990445442351403
-0.9716017461698284,0.7561281923756675,-0.6292648427122809
-2.501504603071468,-0.20367313060022346,1.1205932700719208
0.8695716414605976,1.0170036724611016,-0.5377102382768316
-0.61676145562743,-0.10457435912003243,0.9684478520504682
-5.038463067940218,-0.9851882041792946,-0.7236678130212498
2.663015611817114,-0.23088851735794108,-0.0639834151087404
0.36824441461895296,-0.8865204020789946,-0.6826804096638897
0.816576525243638,2.6408355398777053,0.787795097426996
-0.238837069895419,1.1328069982965958,2.5649586322220017
0.7376295829453934,-0.38800916344338554,0.09839326320162589
-0.4066748871813125,1.772442107939488,-0.5476327494163546
-2.4885217243727618,1.992875004342401,-0.8595932230808762
0.7777109759226414,0.14847100073710984,-0.5448827750348719
-2.5588755986598897,-1.0946513844377055,2.5260865890070816
-0.6994190038044714,-0.15293088453614476,-0.6622640674395501
-2.6203556290484045,0.026686238683920088,-0.6769350269794647
0.24452337678262567,1.1097478292499852,1.187465043501711
0.01215652062060596,-0.5236728821172223,0.9538866318799559
-2.2940630112141718,-0.752634857266238,1.3502600598306571
0.9932883920225988,2.319662358950623,-0.5787133404121866
1.8956560076208981,-0.9150727891830921,-0.6892026518075309
0.2885508299006756,2.0247467187700767,0.31412023750497525
0.42707102875828984,1.8949880727113062,1.7101557156153346
0.21637017654856283,-0.6460321919313586,0.8288581099669274
0.23320112894905862,-0.7844173555224963,-0.6723650441080771
1.766494020646192,0.3842417358371739,-0.6402093591291071
-0.08053621083429474,0.24223142361518016,-0.6338699745372361
-0.05838985920951808,-0.7373077469157895,0.3740351988145989
-0.8448414991066275,0.017465163736074374,2.1181278933305365
-2.6810944617952557,-0.7802236021804023,-0.7205892591546326
-4.946198482001071,-0.6074690824413255,3.930527395122893
3.362163989879165,-0.005418890346760352,-0.532429849765637
1.6663861825710045,2.1058546060328025,-0.5046001135601923
-0.019245789663428353,0.8165542386446379,-0.7370579545984645
0.2107389017382413,-0.3810616254139698,1.8473661888570432
-0.2217614015133615,0.051990352715294924,1.1942629887786174
-0.28394955982974485,-0.6880631120336445,-0.6888178977247155
0.2265940477683252,-0.2418927440165796,-0.7567918318892636
1.6325810993888015,0.6679597243952102,1.3665519232964116
-0.6190690738641911,2.116444294075146,0.5179657263073354
0.2988554043739091,-0.3437933068990271,0.8061917477836862
-1.816846808247469,1.279286723299949,-0.5374407403413084
1.0066569002132764,-1.039042277470283,0.39064619629933617
2.15646429713552,-0.922492936780308,0.6602651185891946
-0.21329073846083102,2.182005326180702,2.7799056916746814
-2.231523607959796,2.5904803709544657,1.9992967045991679
0.9879014325808531,2.538563441356077,1.602180492305964
0.5190707558289467,-0.8450557789298719,2.3534344977190513
1.450861942457999,-0.4186741772144019,-0.47538509973230925
-0.006798767246148699,0.78726229217797,0.15302821797949645
-0.10191276261765406,0.23582231529682735,2.1928277050759335
-1.0665395074686395,-0.9680307063557777,-0.6856045682854016
-7.776119259165345,-0.47001085776942514,1.8634611493400453
-1.250271479571016,1.8311825031512334,-0.8738513247312094
-0.47997450933797214,-0.7641184624460031,3.264330110951807
0.24943662208880946,-0.8343210027742756,-0.2498634694748464
0.6074262208923396,0.3596626482361456,-0.5925587063220968
0.6868775309229789,-0.6978647590266378,-0.701789138056111
0.8500489178166822,1.484513791915912,-0.5928867202589229
-0.023501549703840163,-0.7879878687895453,1.4769050009861497
-0.6682438273079065,-0.9355801563010828,0.2484419001478818
-2.6219436353098815,1.0513569676843557,-0.6713252947252217
0.2350525502745436,1.994918484008659,-0.653203865688957
1.328341733902921,0.019356725751835335,0.2730337917364485
-0.5889584017290677,0.513145821815424,-0.7082599875961484
-0.3938692487458807,-0.6940369548770724,-0.6790751098063625
-3.966700833647937,0.5582697988211778,2.7604169400242258
1.1048915447326617,-0.10898802057034336,-0.6386519660606419
-0.7589897301748636,1.982364721506894,-0.534635991124813
-1.7983771957188466,-0.6169342541482966,3.1895799628229726
-0.7690172826799591,-0.9097991971428724,-0.6477701085945508
-0.6335181733221473,0.6291699176131895,0.8112558952184677
0.19838164720520285,1.3429636061723913,-0.6978444708553431
-6.370591439676253,-0.9469156811055226,0.3393363865409627
4.000904832332406,0.41714757794690394,-0.44036582331243845
2.7619605428851277,-0.8131879429924043,-0.6337421078860666
0.1270020901375425,1.6948410396991038,1.4120904297037167
-0.6498703856559549,-0.42529747783757776,3.1592594253329844
0.4439310741842918,-0.2333224478395923,-0.614465711097475
-2.256901154391107,-0.5819810236839271,-0.22362714963417568
-1.2545321412045194,0.5636748660518738,-0.6007063938536458
-0.5781036557523009,-0.8683046965264304,1.9732940731522182
-0.8086811131277343,0.026891871417170893,-0.6602340368722518
0.5140986307279561,2.5604559593730603,-0.5653061872739219
0.5081908691612618,-0.2582221552426931,1.2625446552578188
-0.36912151899476797,2.7785454463432018,-0.15871135979807663
-0.9547486919089699,0.32234035004591544,2.733968501077397
-0.1394601123821821,0.06438848072656375,0.1200049163248984
-0.059178880164864,1.08672121508289,-0.6479722303436809
-0.16033544170004632,0.5418161389148893,-0.6254668701138956
1.0765373968685696,0.319509158488674,1.8268928834572886
1.0398103261335039,-0.7452257967966145,-0.19555484112693458
-3.671909149349685,-0.43449808391060973,1.7409591700092277
-5.758203312319177,-0.7826168085479106,-0.8194977137753265
-1.3808908386773648,-0.8224350830495686,0.3841819523461094
-3.526952814279237,-0.5674650762618532,-0.785520138809515
1.6582893813188295,-0.9538504470039043,-0.38020623063575054
-0.608822875574041,0.41105862421717854,0.47970636050956
0.17889811233949665,1.338282665854751,1.5261089230101617
-0.7087257085177728,1.9507199494162677,1.674719856754447
0.5797931769165743,0.2795946258770355,-0.3373819047928662
0.1471336318225013,-0.9578837172415101,2.0822887343334724
-1.9815263358822874,-0.20940958336134338,-0.6671472060852527
0.9746363814192636,1.4555822955510216,0.1427092446656631
0.04787943845333542,2.0992259590457216,0.8208243149839268
0.48521137015084176,-0.6052772154879122,0.3111645062025424
2.253504753770073,0.01688743817549397,-0.4361889970057142
-0.05503976665429189,-0.882955700228502,-0.5838397186581001
-0.08610038544285492,-0.6955074609273845,1.2614832131749962
0.6333327071058341,1.2809420913941671,-0.03191704097123413
1.1141676125312507,-0.6617212294774558,0.512412349385946
1.685710996643536,-0.19779149062168697,-0.7163994477795625
-2.0420546976495046,-0.29804831288626843,2.176912217744765
0.8951036146264607,-0.4218567467035195,-0.5977562004015632
0.06763960358376081,0.14671100606470272,-0.5882539013254212
0.5963021718224503,-0.4722893056979152,-0.6056653521622584
-0.5140569478418858,0.563049646673198,1.524135594840312
1.5664306544532425,1.1505269543362946,0.49576477897834637
-0.38824317068258085,-0.3222181463033966,2.5729524490760314
-0.889995299360746,-0.9040976247083992,1.1814400620515362
0.20560671863503494,1.4370260589466164,0.5447301737113669
-0.8051871193284429,1.2180700662566646,-0.6684797876627886
0.6378966590857458,2.3517061101718686,-0.01179778953276827
-0.26090333819192296,-0.8054683189308411,-0.6577157990818749
1.0642877104297492,0.0019685581489627506,1.7129988364728985
1.6674983898522604,2.5355254306429527,-0.2884645560226131
1.0551164517502278,-0.2143142753413242,-0.018895118528434923
0.7203948713490913,-0.8763977475798129,0.038272284887302416
-3.225723008269062,1.2028987918059704,-0.49373879088226647
1.3641465325884408,0.96949568945565,0.11219747894413082
0.49080766372464296,0.21505486898078707,0.8180578756124175
0.6306122749994929,2.4735756447190256,2.3396304122185714
0.42371303761685597,1.3892853519455797,0.950755114339898
-1.6628926052735764,-0.9735559158764365,-0.7416254932085756
0.043475617483804865,1.5850425305812739,-0.6998156680328254
-1.4431974452903802,2.671030802705156,1.189703082711161
0.02081357909536556,0.28697767743988145,2.886231816549327
-4.188516441057977,-0.4280688246076928,-0.6587965889188708
3.175905809316915,-0.005077547754012229,1.1273141813809782
-0.04824419159420184,-0.915226668454331,0.4596901937387125
2.6843624744926236,0.004742467120969374,-0.49679943619598194
-0.4415220163938697,1.3570780422243092,0.018802429542746083
-0.02965019399330529,-0.38122325002184304,-0.6254199562467954
0.999820318358292,-0.22946522906463848,0.5938269559852802
0.04682379434349426,2.750994025340586,1.007156391204552
0.22568348094193302,1.816019606068776,-0.7087118256675967
-0.20678125172863854,-0.8331421540720231,-0.12148802855545056
0.2968928915111596,-0.9427033868666248,2.5354323554243416
-1.6698212675256257,0.8290209345033068,0.43239852228373676
0.7620024643806322,-0.8876774493336859,0.9622332137897925
-0.35501954064682284,0.6509682722944945,-0.7496317609372191
-0.9584744699395846,-0.600040591864265,-0.11231578481372222
-0.6344619608120974,-0.8598681747085203,1.8731725509103456
0.4399271501984816,1.0254578585548897,-0.6005030612543735
1.438984415905532,1.3376510677556912,-0.6065003890996084
-0.0626118666990105,2.0648791529364074,-0.5991653755742955
-0.9946408658140882,2.249848373120909,-0.71781313366294
-0.9893868472456017,2.16678772350901,2.5304389078595473
